age,income,tenure,education,marital_status,segment,credit_limit,balance,utilization,transactions_3m,avg_spend,digital_usage,web_visits_30d,preferred_channel,last_contact_days,last_contact_channel,prev_response,offers_received_6m,delinq_12m,complaints_12m,risk_segment,city,campaign_type,target
50,23019.62,2,Universitario,Casado,Premium,9699.64,4600.16,0.474,37,272.89,0.408,12.0,Web,146,Email,0,1,0,0,Bajo,Trujillo,Millas,0
42,12045.46,10,Secundaria,Soltero,Masivo,21730.73,19628.77,0.903,24,371.93,0.277,2.0,App,306,Email,0,2,0,0,Bajo,Chiclayo,Cashback,0
58,18906.4,3,Universitario,Soltero,Preferente,20746.05,12014.58,0.579,78,306.69,0.506,5.0,App,16,SMS,0,1,0,0,Bajo,Lima,Cashback,0
68,19187.37,9,Tecnico,Soltero,Masivo,18261.54,12884.11,0.706,25,250.39,0.134,14.0,,354,App,0,0,2,0,Bajo,Lima,Cero Interés,0
72,33102.39,18,Universitario,Casado,Masivo,26055.44,16716.2,0.642,58,201.45,0.565,9.0,Call,87,Email,0,3,0,0,Bajo,Lima,Cashback,0
53,13357.17,20,Universitario,Casado,Masivo,29618.86,13780.29,0.465,66,329.58,0.841,15.0,Web,219,Email,1,1,0,0,Medio,Lima,Cashback,0
40,26467.41,6,Secundaria,Soltero,Masivo,23614.56,9835.15,0.416,37,288.09,0.481,4.0,Call,349,App,0,0,0,0,Bajo,Trujillo,Cashback,1
44,18415.12,16,Universitario,Casado,Premium,9768.6,2232.52,0.229,36,238.48,0.016,19.0,Sucursal,126,SMS,0,3,2,0,Bajo,Lima,Upgrade,0
30,38016.79,6,Secundaria,Casado,Masivo,20817.68,1330.67,0.064,71,213.46,0.903,19.0,Sucursal,93,SMS,1,0,0,2,Bajo,Arequipa,Millas,1
71,34387.41,5,Universitario,Casado,Masivo,15771.63,13040.74,0.827,34,257.88,0.751,11.0,Call,298,Email,0,2,1,0,Bajo,Lima,Cero Interés,0
66,19900.29,24,Universitario,Soltero,Preferente,11063.88,3317.41,0.3,29,169.92,0.968,8.0,App,73,Email,0,6,0,1,Bajo,Arequipa,Upgrade,1
67,15817.29,15,Universitario,Divorciado,Preferente,9812.12,5717.03,0.583,0,76.94,0.806,10.0,Call,194,Email,1,2,1,0,Medio,Lima,Cashback,1
38,23232.4,5,Tecnico,Soltero,Preferente,16884.91,7868.74,0.466,60,438.84,0.86,13.0,Web,235,Email,0,3,0,0,Bajo,Arequipa,Cashback,0
38,16477.89,4,Tecnico,Soltero,Masivo,20717.9,3070.75,0.148,33,442.23,0.915,9.0,App,156,SMS,0,1,0,0,Bajo,Lima,Upgrade,0
67,41779.19,2,Universitario,Casado,Premium,24655.26,2019.64,0.082,54,268.09,0.254,6.0,Call,32,SMS,0,3,0,0,Medio,Lima,Cero Interés,1
50,18755.36,12,Universitario,Divorciado,Masivo,19718.8,17696.12,0.897,37,314.75,0.985,2.0,Call,192,SMS,0,1,1,0,Medio,Chiclayo,Millas,0
59,14723.18,3,Universitario,Soltero,Masivo,19017.52,7145.64,0.376,64,224.36,0.254,0.0,Call,320,SMS,0,2,0,0,Medio,Lima,Millas,0
47,14331.17,15,Tecnico,Soltero,Preferente,13558.93,4511.46,0.333,64,312.8,0.976,6.0,Web,267,Email,0,4,0,0,Medio,Lima,Cashback,1
44,9832.83,11,Universitario,Divorciado,Premium,16515.67,2088.87,0.126,22,264.98,0.795,0.0,Call,110,Call,1,2,1,0,Medio,Trujillo,Upgrade,0
55,23819.97,16,Universitario,Casado,Premium,4535.75,238.49,0.053,31,275.34,0.733,7.0,App,349,Email,0,0,1,2,Bajo,Lima,Upgrade,0
64,11968.03,5,Universitario,Casado,Masivo,18956.76,13297.35,0.701,50,134.33,0.23,15.0,,316,Email,1,1,0,1,Bajo,Piura,Cero Interés,1
39,,4,Tecnico,Soltero,Preferente,18022.02,15282.29,0.848,65,466.42,0.307,7.0,App,75,App,0,2,0,0,Bajo,Lima,Cashback,0
64,9447.76,3,Tecnico,Casado,Masivo,28399.54,7929.44,0.279,42,119.45,0.155,3.0,App,175,Email,0,1,1,0,Medio,Trujillo,Upgrade,0
34,,3,Tecnico,Divorciado,Preferente,14722.11,6662.58,0.453,43,353.5,0.295,5.0,App,55,Email,0,2,0,1,Bajo,Arequipa,Cashback,0
42,32051.9,2,Universitario,Soltero,Preferente,23338.9,14204.49,0.609,46,156.71,0.92,3.0,,178,App,0,1,0,0,Bajo,Lima,Millas,0
70,8000.0,7,Universitario,Casado,Masivo,11679.37,2339.2,0.2,24,16.5,0.459,16.0,App,27,SMS,0,2,0,0,Bajo,Lima,Cero Interés,0
72,49470.55,20,Universitario,Casado,Masivo,26879.23,10301.6,0.383,31,366.24,0.957,4.0,Web,195,App,0,2,1,0,Bajo,Piura,Cero Interés,0
70,14579.29,15,Secundaria,Divorciado,Preferente,25146.38,12335.67,0.491,36,273.12,0.592,0.0,Call,316,App,1,3,0,0,Bajo,Lima,Cashback,0
38,19351.93,7,Universitario,Casado,Masivo,22923.59,14444.28,0.63,58,89.73,0.016,20.0,Web,163,Email,0,4,0,2,Medio,Arequipa,Upgrade,0
66,23997.97,23,Universitario,Soltero,Premium,15421.59,14400.42,0.934,72,333.18,0.338,7.0,App,112,SMS,1,4,0,0,Medio,Cusco,Cashback,1
71,25927.63,19,Secundaria,Casado,Preferente,13444.35,6684.57,0.497,23,210.51,0.341,3.0,App,3,App,0,4,0,0,Bajo,Trujillo,Millas,1
73,20680.41,19,Secundaria,Viudo,Preferente,12403.15,3491.34,0.281,52,472.4,0.426,8.0,App,36,Email,0,2,0,0,Bajo,Cusco,Cashback,0
22,29693.76,22,Secundaria,Divorciado,Masivo,8190.91,5226.17,0.638,43,84.97,0.67,6.0,App,302,SMS,0,1,2,0,Medio,Lima,Cero Interés,0
61,23377.64,18,Universitario,Soltero,Preferente,18273.5,2800.88,0.153,30,178.17,0.268,10.0,Sucursal,299,Email,0,0,0,0,Medio,Arequipa,Cashback,0
74,43496.71,23,Tecnico,Soltero,Preferente,13261.42,729.96,0.055,22,352.58,0.407,7.0,Web,241,Call,0,2,0,0,Bajo,Lima,Cero Interés,1
62,23415.74,8,Secundaria,Casado,Masivo,17678.76,6868.79,0.389,44,202.87,0.998,0.0,App,277,Call,0,0,0,0,Bajo,Cusco,Cero Interés,0
33,48161.62,21,Universitario,Casado,Masivo,16188.85,1823.53,0.113,29,156.08,0.362,7.0,Web,87,App,0,2,0,0,Bajo,Lima,Upgrade,0
62,28297.8,3,Universitario,Soltero,Preferente,7483.74,3589.02,0.48,46,281.38,0.505,12.0,Call,163,App,0,4,0,0,Medio,Piura,Cero Interés,0
26,8000.0,8,Universitario,Soltero,Masivo,22428.96,7718.62,0.344,21,386.01,0.513,5.0,Sucursal,167,Email,1,3,0,0,Bajo,Trujillo,Cashback,1
46,66539.52,22,Universitario,Soltero,Masivo,15672.64,13396.76,0.855,20,247.88,0.195,11.0,Web,179,Email,1,1,0,0,Bajo,Lima,Upgrade,0
54,13532.21,4,Universitario,Soltero,Masivo,21035.41,4427.93,0.21,59,228.43,0.496,,Call,294,App,0,1,0,0,Medio,Lima,Upgrade,0
45,38092.47,13,Universitario,Soltero,Masivo,6842.32,4614.3,0.674,43,163.04,0.221,,Sucursal,191,Email,1,1,0,0,Bajo,Piura,Upgrade,0
58,18276.96,9,Universitario,Divorciado,Masivo,9652.6,5969.07,0.618,43,199.89,0.108,,Web,359,SMS,0,2,1,1,Bajo,Lima,Cashback,0
33,30654.82,3,Tecnico,Casado,Masivo,12253.46,11587.24,0.946,30,120.2,0.808,3.0,Web,364,App,0,3,0,0,Bajo,Lima,Upgrade,0
53,12781.58,6,Universitario,Soltero,Masivo,16700.34,9386.36,0.562,53,400.68,0.715,8.0,Call,136,SMS,0,0,0,0,Bajo,Arequipa,Cero Interés,0
55,24658.38,13,Universitario,Casado,Preferente,14275.01,11085.24,0.777,36,338.94,0.27,0.0,Call,270,Call,0,3,0,0,Bajo,Lima,Millas,0
55,15889.36,16,Universitario,Casado,Masivo,24550.45,8988.24,0.366,54,99.34,0.135,2.0,Web,234,App,0,2,0,0,Alto,Arequipa,Millas,0
36,39715.69,17,Tecnico,Casado,Masivo,22242.33,2557.57,0.115,31,185.34,0.983,9.0,Call,300,SMS,0,5,0,0,Bajo,Arequipa,Upgrade,0
37,22456.47,4,Tecnico,Casado,Masivo,9883.53,4092.26,0.414,20,343.58,0.917,0.0,Call,259,App,0,2,0,0,Bajo,Lima,Cashback,0
34,28795.41,8,Tecnico,Soltero,Masivo,35623.86,23343.09,0.655,26,332.07,0.362,0.0,App,317,Call,0,2,0,0,Bajo,Arequipa,Cashback,0
45,8000.0,3,Secundaria,Viudo,Preferente,14406.25,4018.06,0.279,47,241.85,0.645,10.0,Call,40,Email,0,2,2,0,Bajo,Trujillo,Cero Interés,0
52,17278.42,1,Secundaria,Soltero,Preferente,24038.56,4203.42,0.175,22,223.59,0.287,0.0,Sucursal,115,SMS,0,1,0,0,Bajo,Lima,Cero Interés,1
40,22142.98,10,Tecnico,Casado,Preferente,13008.05,1877.86,0.144,72,253.08,0.376,21.0,App,103,Email,0,2,0,0,Medio,Cusco,Upgrade,1
43,20167.09,15,Secundaria,Divorciado,Masivo,19373.07,10191.11,0.526,15,199.93,0.539,2.0,Web,165,Email,0,2,0,0,Bajo,Lima,Millas,0
36,29160.74,9,Universitario,Casado,Masivo,21649.23,7609.37,0.351,37,382.61,0.269,2.0,App,336,SMS,0,0,0,0,Medio,Arequipa,Cero Interés,0
32,15018.65,1,Universitario,Soltero,Preferente,4470.03,3296.66,0.738,61,337.64,0.087,0.0,Call,62,Email,0,1,0,0,Medio,Cusco,Cero Interés,0
56,18479.06,6,Universitario,Soltero,Premium,27228.43,17016.66,0.625,45,288.04,0.72,7.0,App,163,Email,0,3,0,0,Bajo,Lima,Cashback,1
65,32552.63,11,Tecnico,Soltero,Premium,9530.87,8520.68,0.894,33,122.55,0.191,6.0,Sucursal,322,App,1,2,0,0,Bajo,Lima,Millas,0
36,8000.0,9,Secundaria,Soltero,Premium,12556.29,11704.43,0.932,60,179.85,0.3,9.0,Web,96,Email,1,1,2,0,Medio,Lima,Cashback,1
67,24213.73,20,Tecnico,Soltero,Masivo,10763.8,544.04,0.051,23,178.28,0.956,6.0,Web,322,SMS,0,2,0,0,Bajo,Lima,Millas,1
51,,15,Universitario,Soltero,Preferente,11029.41,2886.05,0.262,34,209.64,0.603,12.0,App,209,Call,0,0,0,0,Bajo,Trujillo,Cashback,0
30,11428.22,24,Secundaria,Casado,Masivo,11359.2,3038.8,0.268,10,274.72,0.228,6.0,Call,263,App,0,1,0,0,Medio,Chiclayo,Cashback,0
40,21338.58,5,Universitario,Soltero,Masivo,6642.12,5587.53,0.841,55,442.68,0.285,6.0,App,87,App,1,5,0,0,Bajo,Arequipa,Millas,0
21,33313.75,9,Secundaria,Casado,Preferente,20328.66,3442.49,0.169,50,274.32,0.224,9.0,Sucursal,186,SMS,0,3,0,0,Bajo,Lima,Cero Interés,0
23,30320.28,3,Tecnico,Casado,Masivo,15806.74,6730.18,0.426,50,87.93,0.87,0.0,Call,291,Email,0,1,1,0,Bajo,Chiclayo,Millas,0
39,16855.69,1,Secundaria,Soltero,Masivo,14031.95,1374.12,0.098,42,334.85,0.8,2.0,App,25,Call,0,2,0,0,Medio,Lima,Millas,0
45,27941.56,23,Tecnico,Casado,Masivo,22112.62,10621.14,0.48,41,91.37,0.548,16.0,Sucursal,337,App,0,4,0,0,Bajo,Lima,Cero Interés,0
64,27834.57,12,Secundaria,Casado,Masivo,27364.98,2314.33,0.085,41,307.64,0.129,0.0,Sucursal,85,App,0,1,0,1,Medio,Lima,Cashback,0
28,17262.89,16,Universitario,Casado,Masivo,4079.67,2864.53,0.702,45,200.66,0.739,12.0,App,239,App,1,1,0,0,Bajo,Lima,Millas,0
66,,7,Secundaria,Casado,Masivo,26364.9,13611.82,0.516,42,321.85,0.849,0.0,App,346,Email,0,0,0,0,Bajo,Arequipa,Cashback,1
33,13126.43,2,Tecnico,Casado,Masivo,14837.81,14069.24,0.948,23,316.21,0.528,0.0,Web,240,Email,0,3,0,0,Medio,Chiclayo,Cero Interés,0
28,27417.22,22,Secundaria,Casado,Masivo,5543.45,5197.85,0.938,0,273.4,0.211,3.0,Call,292,Email,0,1,0,0,Alto,Cusco,Cero Interés,0
58,17657.69,16,Postgrado,Casado,Preferente,17888.95,13525.22,0.756,77,127.71,0.695,9.0,Web,122,SMS,0,1,0,0,Bajo,Piura,Millas,1
62,10688.34,18,Universitario,Casado,Masivo,14181.58,4445.0,0.313,28,178.12,0.327,7.0,Web,42,Email,1,3,0,0,Medio,Lima,Millas,1
53,8000.0,13,Universitario,Casado,Preferente,21023.79,3175.15,0.151,36,314.1,0.917,9.0,App,186,Email,0,3,1,0,Bajo,Arequipa,Cashback,0
27,27334.8,10,Universitario,Soltero,Masivo,16017.74,3059.23,0.191,60,274.28,0.83,5.0,Web,263,Email,0,2,0,0,Bajo,Lima,Cero Interés,0
27,13720.01,11,Universitario,Soltero,Preferente,17497.62,11740.94,0.671,46,471.2,0.406,7.0,Call,299,Email,0,0,0,0,Bajo,Lima,Cashback,0
42,21273.0,19,Secundaria,Casado,Premium,11953.49,2043.44,0.171,14,269.29,0.04,7.0,App,49,Email,0,4,0,0,Bajo,Lima,Millas,0
45,33518.52,6,Universitario,Casado,Premium,7800.98,2382.45,0.305,19,345.85,0.948,12.0,Web,202,App,0,2,0,0,Medio,Trujillo,Cashback,0
74,9372.52,9,Universitario,Casado,Masivo,20192.33,2689.34,0.133,55,204.4,0.955,16.0,App,180,Email,0,1,0,0,Medio,Lima,Cashback,0
36,17631.31,8,Secundaria,Soltero,Preferente,11325.29,1092.19,0.096,50,149.65,0.486,2.0,Web,37,App,0,1,1,0,Alto,Arequipa,Millas,0
31,16558.47,13,Secundaria,Soltero,Masivo,17816.71,7131.48,0.4,30,389.76,0.006,7.0,App,213,Email,0,3,0,0,Bajo,Piura,Cero Interés,0
72,21804.5,24,Universitario,Casado,Premium,25400.97,10756.28,0.423,39,165.74,0.723,5.0,Sucursal,197,SMS,0,5,0,0,Bajo,Lima,Cashback,1
29,33509.36,23,Secundaria,Casado,Masivo,13881.45,3093.16,0.223,40,80.35,0.281,9.0,Sucursal,47,Email,0,1,0,1,Bajo,Lima,Millas,0
22,,14,Tecnico,Soltero,Masivo,19900.57,17476.63,0.878,44,90.85,0.749,14.0,App,32,SMS,0,2,0,0,Medio,Trujillo,Cero Interés,1
43,23978.17,5,Tecnico,Divorciado,Masivo,14785.84,8825.11,0.597,47,294.38,0.029,8.0,Web,288,Call,0,0,1,0,Medio,Lima,Cashback,0
42,30204.97,23,Secundaria,Casado,Preferente,12447.44,3893.26,0.313,33,169.92,0.617,5.0,App,128,Call,0,0,0,0,Bajo,Piura,Cashback,0
54,16429.13,8,Universitario,Casado,Preferente,4063.55,3256.02,0.801,52,68.79,0.939,13.0,App,55,Email,0,2,0,0,Medio,Piura,Cero Interés,0
68,16836.03,9,Tecnico,Casado,Masivo,14724.21,8062.66,0.548,50,480.89,0.519,6.0,App,346,Call,1,1,0,0,Bajo,Trujillo,Millas,1
71,22230.59,22,Universitario,Soltero,Masivo,13850.38,6243.24,0.451,55,10.0,0.946,7.0,Sucursal,126,SMS,0,0,0,0,Medio,Lima,Cashback,1
36,21427.03,7,Tecnico,Soltero,Preferente,8904.41,6467.15,0.726,53,200.78,0.722,10.0,Web,162,Email,0,2,0,0,Bajo,Arequipa,Cero Interés,1
73,24129.16,12,Tecnico,Soltero,Premium,1000.0,380.28,0.38,53,444.66,0.596,1.0,Call,261,Email,0,3,0,0,Bajo,Lima,Cashback,0
55,23876.27,23,Tecnico,Soltero,Masivo,3308.87,2556.64,0.773,31,257.13,0.846,0.0,App,329,App,0,4,0,0,Bajo,Cusco,Cashback,0
24,11037.06,8,Universitario,Soltero,Preferente,27496.72,1481.25,0.054,37,545.49,0.92,2.0,Call,25,Email,0,2,0,0,Medio,Lima,Millas,0
71,,15,Tecnico,Casado,Masivo,15264.67,4144.26,0.271,24,343.95,0.859,6.0,Web,172,SMS,1,4,0,0,Medio,Lima,Cashback,1
28,32318.39,1,Universitario,Casado,Masivo,4946.51,2608.6,0.527,43,108.54,0.918,13.0,Web,218,Email,0,3,0,0,Bajo,Lima,Cero Interés,0
52,19792.17,24,Universitario,Soltero,Masivo,10785.17,8657.03,0.803,25,340.01,0.064,4.0,Call,144,SMS,1,1,0,0,Medio,Cusco,Upgrade,0
63,8543.47,11,Universitario,Casado,Preferente,15070.96,10842.92,0.719,48,182.06,0.213,5.0,App,309,Email,0,2,0,0,Bajo,Lima,Upgrade,0
34,17028.22,17,Secundaria,Casado,Masivo,18141.92,16158.79,0.891,61,219.53,0.267,8.0,Web,203,Call,0,2,0,0,Bajo,Lima,Cero Interés,0
35,19874.7,13,Secundaria,Casado,Preferente,13367.42,3805.56,0.285,39,129.47,0.96,3.0,Call,174,App,0,2,1,0,Bajo,Piura,Cashback,0
46,10175.11,11,Universitario,Divorciado,Masivo,29148.49,25659.38,0.88,30,171.57,0.912,5.0,App,226,SMS,0,2,1,0,Alto,Lima,Cero Interés,0
68,15062.01,10,Universitario,Soltero,Masivo,29478.51,4517.49,0.153,48,337.0,0.811,7.0,Call,260,Email,0,2,1,0,Bajo,Lima,Millas,0
33,8913.44,1,Universitario,Soltero,Masivo,17680.88,4051.16,0.229,58,141.17,0.797,10.0,Sucursal,260,SMS,0,3,0,0,Medio,Lima,Millas,1
56,24431.93,7,Universitario,Casado,Preferente,12436.3,5848.37,0.47,26,17.79,0.446,12.0,App,57,Email,0,2,1,0,Bajo,Trujillo,Millas,1
45,19593.98,10,Secundaria,Soltero,Masivo,17678.14,4238.62,0.24,42,299.21,0.1,7.0,App,101,Email,1,2,1,0,Medio,Lima,Upgrade,0
27,8000.0,9,Universitario,Casado,Masivo,5697.67,446.81,0.078,45,220.6,0.666,6.0,Sucursal,119,Email,0,1,0,0,Medio,Lima,Cashback,1
59,21498.37,7,Universitario,Soltero,Masivo,21996.34,13759.24,0.626,34,360.36,0.522,6.0,App,42,Email,0,2,0,0,Medio,Lima,Millas,1
65,17531.34,16,Postgrado,Casado,Masivo,16202.07,6754.48,0.417,49,157.96,0.404,9.0,Call,13,App,0,3,0,0,Medio,Lima,Cero Interés,0
52,23346.61,20,Universitario,Casado,Masivo,6550.86,5768.07,0.881,10,372.64,0.363,15.0,Call,174,SMS,0,2,0,1,Alto,Lima,Upgrade,0
30,14827.42,22,Tecnico,Casado,Masivo,10910.16,10205.31,0.935,46,335.76,0.161,18.0,Call,1,App,0,3,0,0,Medio,Cusco,Cashback,0
29,12079.44,24,Universitario,Soltero,Masivo,19014.2,16789.41,0.883,72,311.93,0.405,17.0,Call,233,App,0,1,0,0,Bajo,Lima,Upgrade,0
43,12265.89,16,Universitario,Casado,Masivo,3343.64,1720.64,0.515,50,88.01,0.924,13.0,App,125,App,0,2,0,0,Bajo,Lima,Millas,0
48,13779.19,10,Tecnico,Casado,Masivo,8745.41,2862.47,0.327,40,242.85,0.197,2.0,App,56,SMS,0,2,0,0,Bajo,Lima,Cashback,0
50,18204.29,16,Universitario,Casado,Masivo,11738.94,10678.3,0.91,18,358.34,0.599,9.0,Call,240,App,0,1,1,0,Bajo,Trujillo,Cero Interés,0
34,19418.46,4,Secundaria,Divorciado,Masivo,21826.52,8427.53,0.386,33,183.58,0.624,6.0,Call,12,App,0,3,0,0,Bajo,Lima,Millas,0
48,16393.5,20,Secundaria,Casado,Masivo,27000.55,10557.04,0.391,45,10.0,0.382,7.0,App,247,App,0,2,0,0,Medio,Lima,Millas,1
36,14593.63,13,Universitario,Casado,Masivo,17651.13,10971.32,0.622,41,168.76,0.27,16.0,App,277,App,0,3,0,0,Bajo,Lima,Cashback,1
58,15127.94,4,Tecnico,Casado,Masivo,1000.0,620.74,0.621,17,136.21,0.156,14.0,Call,164,Email,1,0,0,0,Alto,Piura,Cero Interés,1
64,63187.54,11,Universitario,Casado,Preferente,7182.62,1035.17,0.144,44,177.16,0.416,12.0,Sucursal,156,Email,0,3,0,0,Bajo,Arequipa,Millas,0
56,12266.62,8,Tecnico,Viudo,Preferente,39469.52,8779.03,0.222,24,76.61,0.503,21.0,Sucursal,60,App,0,0,0,0,Bajo,Cusco,Millas,0
21,13643.44,9,Universitario,Casado,Masivo,16101.88,805.29,0.05,29,342.92,0.036,12.0,Call,247,App,0,1,0,0,Alto,Lima,Cero Interés,0
74,93613.24,2,Universitario,Soltero,Masivo,1000.0,139.07,0.139,56,322.99,0.924,15.0,App,198,SMS,0,2,0,0,Bajo,Lima,Cashback,1
22,22259.11,1,Universitario,Soltero,Masivo,31609.4,11331.48,0.358,35,141.02,0.002,10.0,Call,4,App,0,1,0,1,Medio,Lima,Millas,0
74,9045.38,9,Tecnico,Casado,Masivo,5647.95,5104.52,0.904,28,198.02,0.048,8.0,Web,238,App,0,3,0,0,Medio,Lima,Cashback,0
22,27483.57,8,Postgrado,Viudo,Masivo,19014.35,14629.99,0.769,22,145.22,0.669,18.0,Web,303,App,0,3,0,0,Bajo,Lima,Millas,0
48,11441.25,24,Tecnico,Soltero,Premium,6975.93,1779.0,0.255,27,308.36,0.788,4.0,App,293,App,0,2,0,0,Bajo,Piura,Upgrade,1
26,28410.97,7,Universitario,Viudo,Masivo,30415.24,4701.65,0.155,30,129.74,0.458,0.0,App,332,SMS,0,3,0,1,Medio,Lima,Cashback,0
26,16228.41,8,Tecnico,Soltero,Premium,5081.74,4821.72,0.949,55,147.29,0.322,3.0,,275,SMS,1,1,0,0,Medio,Arequipa,Millas,1
57,14473.9,22,Secundaria,Soltero,Masivo,10902.85,7612.17,0.698,39,261.99,0.715,5.0,App,43,Email,0,3,0,1,Bajo,Trujillo,Cero Interés,0
60,40319.18,21,Universitario,Divorciado,Masivo,22342.96,11640.41,0.521,61,148.28,0.871,12.0,Web,122,Call,0,1,1,0,Medio,Lima,Cashback,0
27,23937.48,2,Tecnico,Divorciado,Masivo,11128.12,10355.48,0.931,18,451.2,0.314,14.0,Sucursal,54,Call,0,0,0,0,Medio,Lima,Upgrade,0
73,29333.77,3,Tecnico,Casado,Masivo,18404.45,16724.07,0.909,63,163.61,0.615,4.0,Sucursal,109,SMS,0,0,1,0,Alto,Lima,Upgrade,1
38,22414.42,3,Tecnico,Divorciado,Masivo,20814.88,3211.15,0.154,37,337.91,0.898,4.0,Sucursal,199,App,0,3,0,0,Medio,Lima,Cashback,1
38,14440.29,12,Secundaria,Casado,Premium,16239.85,10107.74,0.622,35,355.9,0.663,5.0,Web,270,Email,1,5,0,0,Bajo,Arequipa,Cashback,1
37,24481.6,14,Postgrado,Casado,Masivo,7222.39,4845.74,0.671,35,81.56,0.082,8.0,Call,60,App,1,1,0,1,Medio,Lima,Cero Interés,0
45,33011.38,9,Universitario,Casado,Premium,9490.92,7851.46,0.827,80,218.45,0.16,8.0,Sucursal,138,Email,0,1,0,0,Bajo,Trujillo,Cashback,1
30,19290.52,1,Secundaria,Soltero,Preferente,12316.01,6142.87,0.499,31,145.5,0.804,9.0,Web,96,Email,0,3,0,1,Bajo,Trujillo,Cashback,0
43,44392.3,5,Universitario,Soltero,Preferente,19111.52,12648.98,0.662,77,358.61,0.477,3.0,App,317,Email,1,0,0,0,Medio,Lima,Upgrade,0
32,27590.96,15,Universitario,Soltero,Premium,20681.87,7634.22,0.369,55,240.74,0.232,2.0,Web,297,App,0,3,0,0,Medio,Arequipa,Cashback,1
23,20050.14,9,Universitario,Soltero,Masivo,16435.79,6756.55,0.411,20,356.84,0.084,3.0,App,240,Email,1,2,0,0,Bajo,Lima,Cero Interés,0
40,20450.1,3,Universitario,Soltero,Preferente,19915.15,11090.88,0.557,22,445.81,0.077,8.0,Call,274,Email,0,1,0,0,Bajo,Lima,Millas,0
57,19314.64,16,Secundaria,Soltero,Preferente,3858.53,936.42,0.243,43,457.15,0.514,1.0,Call,137,Email,0,0,0,1,Bajo,Chiclayo,Millas,1
62,9646.79,15,Secundaria,Soltero,Masivo,17083.93,13035.58,0.763,41,121.24,0.736,3.0,Web,347,App,0,1,0,0,Bajo,Lima,Cashback,1
40,17239.59,12,Universitario,Casado,Preferente,14545.79,7240.12,0.498,32,108.47,0.415,10.0,App,140,Call,0,2,0,0,Alto,Arequipa,Cashback,0
38,20142.62,23,Universitario,Soltero,Premium,18466.57,15071.84,0.816,30,108.28,0.399,15.0,Web,325,SMS,0,5,1,0,Bajo,Lima,Millas,0
63,14646.51,21,Universitario,Soltero,Premium,20265.9,15365.47,0.758,67,386.19,0.003,9.0,Call,120,Email,0,0,0,0,Bajo,Lima,Cashback,0
57,21350.67,1,Secundaria,Soltero,Masivo,7642.31,4248.24,0.556,42,340.23,0.365,2.0,Call,110,SMS,0,1,0,0,Bajo,Lima,Cero Interés,1
65,18226.9,22,Universitario,Soltero,Masivo,14230.01,9518.79,0.669,48,331.53,0.187,11.0,App,44,Call,0,1,1,0,Bajo,Lima,Cashback,0
69,26551.62,2,Tecnico,Casado,Masivo,24341.34,19798.29,0.813,42,315.87,0.398,5.0,App,359,Email,1,2,0,0,Bajo,Arequipa,Millas,0
65,25123.43,12,Universitario,Divorciado,Preferente,17127.69,6077.81,0.355,40,200.85,0.044,15.0,Call,75,Email,0,0,0,0,Bajo,Lima,Upgrade,0
71,19605.72,22,Tecnico,Casado,Masivo,14298.24,10095.84,0.706,78,260.75,0.557,10.0,Web,158,App,0,3,0,1,Medio,Trujillo,Upgrade,1
43,9103.31,24,Universitario,Casado,Preferente,6474.95,5707.55,0.881,50,290.3,0.579,3.0,App,312,Call,0,1,0,0,Alto,Chiclayo,Cero Interés,0
42,44150.58,1,Postgrado,Viudo,Masivo,18799.81,1467.65,0.078,87,263.53,0.844,8.0,Call,201,Email,0,2,1,0,Alto,Cusco,Millas,0
38,16798.66,2,Tecnico,Casado,Premium,5268.17,2630.9,0.499,54,172.33,0.166,0.0,Web,267,Call,0,0,0,0,Medio,Arequipa,Upgrade,0
33,17318.95,6,Universitario,Soltero,Preferente,13751.2,2479.79,0.18,28,443.17,0.608,8.0,Call,133,Email,0,2,0,1,Medio,Arequipa,Upgrade,0
61,15195.27,7,Universitario,Soltero,Masivo,11561.44,4588.97,0.397,62,105.97,0.845,6.0,Web,266,App,0,8,0,0,Bajo,Lima,Cashback,1
59,14126.31,7,Tecnico,Casado,Masivo,17754.03,14130.06,0.796,38,199.78,0.916,18.0,Sucursal,211,SMS,0,3,0,0,Medio,Arequipa,Cashback,0
64,39027.78,11,Tecnico,Casado,Preferente,10809.16,2476.55,0.229,67,425.39,0.175,9.0,Call,112,App,0,4,0,1,Bajo,Piura,Upgrade,1
30,36062.98,8,Universitario,Casado,Masivo,12700.8,1045.61,0.082,27,361.53,0.628,8.0,Sucursal,183,Call,0,3,0,0,Medio,Lima,Cero Interés,0
47,22520.85,14,Tecnico,Soltero,Masivo,8625.04,2640.12,0.306,11,97.65,0.152,0.0,Call,355,Email,1,3,0,0,Bajo,Lima,Cero Interés,0
32,17090.02,21,Secundaria,Viudo,Premium,13260.96,9966.33,0.752,41,10.0,0.194,11.0,Sucursal,108,App,1,0,0,0,Medio,Arequipa,Cero Interés,1
69,24576.82,14,Universitario,Casado,Preferente,16503.13,2422.95,0.147,66,126.4,0.716,,Sucursal,216,Call,0,1,0,0,Bajo,Lima,Cero Interés,0
35,18711.59,8,Universitario,Divorciado,Premium,12568.3,7259.23,0.578,28,264.31,0.839,13.0,App,190,App,0,1,0,0,Bajo,Lima,Cero Interés,1
28,16397.57,14,Universitario,Casado,Masivo,12805.37,9198.06,0.718,50,257.32,0.363,7.0,Sucursal,299,Email,0,4,0,0,Bajo,Lima,Cero Interés,0
